Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-09-22 00:01:00+00:00,98232.7890625,98232.7890625,98232.7890625,98232.7890625,0,0.0,0.0
2025-09-22 00:02:00+00:00,98257.1171875,98257.1171875,98257.1171875,98257.1171875,11872256,0.0,0.0
2025-09-22 00:03:00+00:00,98299.5703125,98299.5703125,98299.5703125,98299.5703125,5967872,0.0,0.0
2025-09-22 00:04:00+00:00,98300.7265625,98333.328125,98300.7265625,98333.328125,2058240,0.0,0.0
2025-09-22 00:06:00+00:00,98361.265625,98361.265625,98361.265625,98361.265625,43962368,0.0,0.0
2025-09-22 00:07:00+00:00,98394.1171875,98394.1171875,98394.1171875,98394.1171875,10962944,0.0,0.0
2025-09-22 00:08:00+00:00,98347.5703125,98347.5703125,98347.5703125,98347.5703125,25780224,0.0,0.0
2025-09-22 00:09:00+00:00,98354.7265625,98354.7265625,98354.7265625,98354.7265625,1400832,0.0,0.0
2025-09-22 00:10:00+00:00,98331.0390625,98331.0390625,98331.0390625,98331.0390625,10858496,0.0,0.0
2025-09-22 00:11:00+00:00,98379.515625,98379.515625,98379.515625,98379.515625,0,0.0,0.0
2025-09-22 00:13:00+00:00,98355.8984375,98355.8984375,98355.8984375,98355.8984375,56684544,0.0,0.0
2025-09-22 00:14:00+00:00,98328.8359375,98328.8359375,98328.8359375,98328.8359375,0,0.0,0.0
2025-09-22 00:15:00+00:00,98288.2265625,98288.2265625,98288.2265625,98288.2265625,4175872,0.0,0.0
2025-09-22 00:16:00+00:00,98271.4921875,98271.4921875,98271.4921875,98271.4921875,0,0.0,0.0
2025-09-22 00:18:00+00:00,98332.4375,98332.4375,98332.4375,98332.4375,29786112,0.0,0.0
2025-09-22 00:19:00+00:00,98258.8984375,98258.8984375,98258.8984375,98258.8984375,23535616,0.0,0.0
2025-09-22 00:21:00+00:00,98243.828125,98243.828125,98243.828125,98243.828125,6100992,0.0,0.0
2025-09-22 00:22:00+00:00,98225.828125,98225.828125,98225.828125,98225.828125,0,0.0,0.0
2025-09-22 00:23:00+00:00,98202.96875,98205.203125,98202.96875,98205.203125,124786688,0.0,0.0
2025-09-22 00:24:00+00:00,98202.3203125,98202.3203125,98202.3203125,98202.3203125,0,0.0,0.0
2025-09-22 00:25:00+00:00,98256.6171875,98256.6171875,98256.6171875,98256.6171875,20852736,0.0,0.0
2025-09-22 00:26:00+00:00,98193.09375,98193.09375,98193.09375,98193.09375,0,0.0,0.0
2025-09-22 00:27:00+00:00,98184.8046875,98184.8046875,98184.8046875,98184.8046875,0,0.0,0.0
2025-09-22 00:28:00+00:00,98179.6484375,98179.6484375,98179.6484375,98179.6484375,706625536,0.0,0.0
2025-09-22 00:30:00+00:00,98184.640625,98184.640625,98184.640625,98184.640625,0,0.0,0.0
2025-09-22 00:31:00+00:00,98146.0390625,98146.0390625,98146.0390625,98146.0390625,727539712,0.0,0.0
