,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-03-25 00:00:00-05:00,0.03617592301673953,0.0382060216273182,0.03605671984668629,0.03677285090088844,40320000,0.0,0.0
1999-03-26 00:00:00-05:00,0.037250566138315004,0.04011599509107539,0.037250566138315004,0.03999679535627365,88272000,0.0,0.0
1999-03-29 00:00:00-05:00,0.041190654039382935,0.04214610004761219,0.04047452298825746,0.041190654039382935,65952000,0.0,0.0
1999-03-30 00:00:00-05:00,0.041309851580272006,0.04166837310356964,0.03748897637004474,0.03772829473018646,69504000,0.0,0.0
1999-03-31 00:00:00-05:00,0.038922145726720224,0.040832125543843405,0.0371313690688119,0.040354400873184204,153600000,0.0,0.0
1999-04-01 00:00:00-05:00,0.04035441431663339,0.042025991788043976,0.030564274751840745,0.03486287593841553,1767024000,0.0,0.0
1999-04-05 00:00:00-04:00,0.03868374108942716,0.03963827152242731,0.0377282917909546,0.03796669468283653,98640000,0.0,0.0
1999-04-06 00:00:00-04:00,0.03832522658394564,0.038444426343698275,0.03629512787873161,0.03701217100024223,69696000,0.0,0.0
1999-04-07 00:00:00-04:00,0.03725057155138373,0.04035440384063784,0.03701216863128002,0.040116000920534134,89280000,0.0,0.0
1999-04-08 00:00:00-04:00,0.040354407353682134,0.04202598453667043,0.03987760147196649,0.04083213210105896,130128000,0.0,0.0
1999-04-09 00:00:00-04:00,0.041071450332111334,0.041071450332111334,0.03987759800043043,0.040116000920534134,48624000,0.0,0.0
1999-04-12 00:00:00-04:00,0.03963827062340792,0.03963827062340792,0.03772829093525467,0.03844441846013069,33312000,0.0,0.0
1999-04-13 00:00:00-04:00,0.039160566265957854,0.039160566265957854,0.03629513923287663,0.03689206391572952,36144000,0.0,0.0
1999-04-14 00:00:00-04:00,0.036772853821989644,0.03760910014655608,0.03581831976771355,0.03581831976771355,48288000,0.0,0.0
1999-04-15 00:00:00-04:00,0.03677285090088844,0.03677285090088844,0.035818316922437046,0.03677285090088844,35856000,0.0,0.0
1999-04-16 00:00:00-04:00,0.0365344396006001,0.03856362248594217,0.0365344396006001,0.03796669468283653,38928000,0.0,0.0
1999-04-19 00:00:00-04:00,0.038444413706168294,0.038444413706168294,0.03581830681787836,0.03629511594772339,31296000,0.0,0.0
1999-04-20 00:00:00-04:00,0.03629512732924605,0.037728298100787386,0.03522047469717489,0.035578999668359756,67680000,0.0,0.0
1999-04-21 00:00:00-04:00,0.0355789971150902,0.03629512472458475,0.0353405907845883,0.0361759215593338,37488000,0.0,0.0
1999-04-22 00:00:00-04:00,0.0362951332299726,0.0362951332299726,0.03426594967536469,0.03462355583906174,227184000,0.0,0.0
1999-04-23 00:00:00-04:00,0.034504348354941795,0.03462355153330276,0.032713571409403536,0.032952889800071716,126048000,0.0,0.0
1999-04-26 00:00:00-04:00,0.03295288456666522,0.033429693788527226,0.03056426462492041,0.03128131106495857,123504000,0.0,0.0
1999-04-27 00:00:00-04:00,0.031997447700327156,0.034862874259491375,0.03151972289352755,0.03462355583906174,226944000,0.0,0.0
1999-04-28 00:00:00-04:00,0.03486286976518792,0.03486286976518792,0.0333104957675844,0.03438514843583107,120096000,0.0,0.0
1999-04-29 00:00:00-04:00,0.03450434819779166,0.03462355137560971,0.033669020750838115,0.03438514843583107,48144000,0.0,0.0
1999-04-30 00:00:00-04:00,0.03474365388002916,0.036295111707861004,0.034504332185653526,0.03486285358667374,99312000,0.0,0.0
1999-05-01 00:00:00-04:00,0.03522045954240926,0.040832112972347255,0.03151970420677584,0.03259435296058655,2482512000,0.0,0.0
1999-05-03 00:00:00-04:00,0.03522047565224596,0.03522047565224596,0.03414674185668452,0.0351012758910656,33840000,0.0,0.0
1999-05-04 00:00:00-04:00,0.03510126556844054,0.03510126556844054,0.03247515855772569,0.03319128602743149,96048000,0.0,0.0
1999-05-05 00:00:00-04:00,0.03342969622688114,0.03390742093324661,0.03151971626700155,0.03390742093324661,144576000,0.0,0.0
1999-05-06 00:00:00-04:00,0.03366901169873541,0.034385139191193466,0.03223583784840931,0.03325088694691658,35616000,0.0,0.0
1999-05-07 00:00:00-04:00,0.03223585197415363,0.03366902645249651,0.03223585197415363,0.03342970460653305,25008000,0.0,0.0
1999-05-10 00:00:00-04:00,0.033191301626382216,0.03414674786275276,0.033191301626382216,0.03342970460653305,19680000,0.0,0.0
1999-05-11 00:00:00-04:00,0.03486285684381892,0.03629511509881832,0.03414672942424732,0.03522046282887459,171744000,0.0,0.0
1999-05-12 00:00:00-04:00,0.035578988511402315,0.03641523453363039,0.03510126393207561,0.03629511594772339,168480000,0.0,0.0
1999-05-13 00:00:00-04:00,0.03629511594772339,0.03725056169052052,0.03617591281129806,0.03629511594772339,69936000,0.0,0.0
1999-05-14 00:00:00-04:00,0.036295128551031286,0.036295128551031286,0.033907423690616764,0.03438514843583107,28464000,0.0,0.0
1999-05-17 00:00:00-04:00,0.033907421363118896,0.03605671972036362,0.03378821819348327,0.03605671972036362,35760000,0.0,0.0
1999-05-18 00:00:00-04:00,0.03641524269952575,0.03820601941664,0.03534059016346277,0.03772829473018646,151536000,0.0,0.0
1999-05-19 00:00:00-04:00,0.03939987384172354,0.04083212911339554,0.03545979525416324,0.03605671972036362,451728000,0.0,0.0
1999-05-20 00:00:00-04:00,0.036295117639743794,0.036295117639743794,0.03187823081414585,0.03319128602743149,178176000,0.0,0.0
1999-05-21 00:00:00-04:00,0.032713568945687464,0.032713568945687464,0.03151971659995391,0.03247516602277756,303504000,0.0,0.0
1999-05-24 00:00:00-04:00,0.032713550475548824,0.033429677705543635,0.03187822014347277,0.03235502913594246,162624000,0.0,0.0
1999-05-25 00:00:00-04:00,0.03247517923559479,0.03295290072551465,0.03223585734972262,0.03259437903761864,130080000,0.0,0.0
1999-05-26 00:00:00-04:00,0.03247516602277756,0.03414673966406572,0.03247516602277756,0.03247516602277756,104736000,0.0,0.0
1999-05-27 00:00:00-04:00,0.032713566879370326,0.032713566879370326,0.03223584219813347,0.03223584219813347,82320000,0.0,0.0
1999-05-28 00:00:00-04:00,0.0327135822555011,0.0327135822555011,0.03223585734972262,0.03259437903761864,88656000,0.0,0.0
1999-06-01 00:00:00-04:00,0.03247517188297909,0.03653445094823837,0.03128131932181275,0.03653445094823837,2366160000,0.0,0.0
1999-06-02 00:00:00-04:00,0.03271357088468477,0.03271357088468477,0.03151971846818924,0.03151971846818924,130128000,0.0,0.0
1999-06-03 00:00:00-04:00,0.03235502913594246,0.03259434737346758,0.03199742324555401,0.03235502913594246,41568000,0.0,0.0
1999-06-04 00:00:00-04:00,0.03259437903761864,0.0327135822555011,0.03235506056760508,0.03259437903761864,78912000,0.0,0.0
1999-06-07 00:00:00-04:00,0.03277317129065528,0.03342969909765809,0.032713571409403536,0.032952889800071716,125136000,0.0,0.0
1999-06-08 00:00:00-04:00,0.03307209873201703,0.034385154574456234,0.03295289553291818,0.033788226544857025,153312000,0.0,0.0
1999-06-09 00:00:00-04:00,0.033907423690616764,0.035101276120824025,0.033907423690616764,0.03438514843583107,95184000,0.0,0.0
1999-06-10 00:00:00-04:00,0.034385143080823764,0.034623545983474474,0.034146736762316124,0.03450434282422066,36096000,0.0,0.0
1999-06-11 00:00:00-04:00,0.03450435435769702,0.03462355755679587,0.032594373901516684,0.033788226544857025,61008000,0.0,0.0
1999-06-14 00:00:00-04:00,0.033847817998800635,0.033907421291421026,0.03223584423427564,0.03247516602277756,51648000,0.0,0.0
1999-06-15 00:00:00-04:00,0.03247516602277756,0.032713568945687464,0.03199744131136573,0.03247516602277756,49296000,0.0,0.0
1999-06-16 00:00:00-04:00,0.03295289523037334,0.03438515425876164,0.03247517382011709,0.03342970460653305,64416000,0.0,0.0
1999-06-17 00:00:00-04:00,0.03319129365709929,0.03366901836851111,0.03247516602277756,0.03247516602277756,74928000,0.0,0.0
1999-06-18 00:00:00-04:00,0.03271356621400434,0.03271356621400434,0.03128131106495857,0.03128131106495857,158736000,0.0,0.0
1999-06-21 00:00:00-04:00,0.03223584666201343,0.032952889800071716,0.03137025812987017,0.032952889800071716,83472000,0.0,0.0
1999-06-22 00:00:00-04:00,0.03295286871307394,0.03295286871307394,0.031638898490092354,0.03235502913594246,193056000,0.0,0.0
1999-06-23 00:00:00-04:00,0.031997443721148974,0.032952889800071716,0.03163891873626236,0.032952889800071716,210912000,0.0,0.0
1999-06-24 00:00:00-04:00,0.03319129156060719,0.03319129156060719,0.03199743929028202,0.03223584219813347,115200000,0.0,0.0
1999-06-25 00:00:00-04:00,0.031997438406127385,0.033072087484903576,0.031997438406127385,0.03271356597542763,73536000,0.0,0.0
1999-06-28 00:00:00-04:00,0.0337882103551549,0.0337882103551549,0.03247515855772569,0.03319128602743149,109152000,0.0,0.0
1999-06-29 00:00:00-04:00,0.03366901484796504,0.03402661748700915,0.03319129018650572,0.03354981169104576,92688000,0.0,0.0
1999-06-30 00:00:00-04:00,0.03462354105185208,0.03653443604707718,0.03390741358038802,0.03653443604707718,269232000,0.0,0.0
1999-07-01 00:00:00-04:00,0.03653444585240138,0.04417528495127067,0.03271357028600927,0.03844442591071129,3764064000,0.0,0.0
1999-07-02 00:00:00-04:00,0.035101274207077045,0.03713137283921242,0.03438514656112789,0.03713137283921242,224880000,0.0,0.0
1999-07-06 00:00:00-04:00,0.037488988532420074,0.037488988532420074,0.036772860703181795,0.0372505821287632,198096000,0.0,0.0
1999-07-07 00:00:00-04:00,0.037488969803091354,0.037488969803091354,0.03653443604707718,0.03653443604707718,63120000,0.0,0.0
1999-07-08 00:00:00-04:00,0.036772848364739485,0.03796669721898548,0.03557899609463649,0.03736977279186249,186048000,0.0,0.0
1999-07-09 00:00:00-04:00,0.03725057658623555,0.04083213406536771,0.03725057658623555,0.0405341312289238,211728000,0.0,0.0
1999-07-12 00:00:00-04:00,0.04298141838867178,0.04417527038979012,0.04130984181404075,0.042384494096040726,401040000,0.0,0.0
1999-07-13 00:00:00-04:00,0.04286223993171029,0.0431006463389224,0.040593737758353926,0.0425037182867527,138864000,0.0,0.0
1999-07-14 00:00:00-04:00,0.04250370928404726,0.0434591587788009,0.04059372916020114,0.04083213210105896,137952000,0.0,0.0
1999-07-15 00:00:00-04:00,0.04119064790161094,0.04250369980694994,0.04107144474983215,0.04107144474983215,137040000,0.0,0.0
1999-07-16 00:00:00-04:00,0.04178758575497599,0.04226531054990128,0.041071457995464376,0.04190678894519806,103872000,0.0,0.0
1999-07-19 00:00:00-04:00,0.04202598453667043,0.042146103164831784,0.04059372916020114,0.04083213210105896,43632000,0.0,0.0
1999-07-20 00:00:00-04:00,0.040832128546426434,0.040832128546426434,0.038683745668749527,0.040116000920534134,178752000,0.0,0.0
1999-07-21 00:00:00-04:00,0.039638258364961924,0.039638258364961924,0.03772827926748487,0.038922131061553955,112080000,0.0,0.0
1999-07-22 00:00:00-04:00,0.03868374675217938,0.03868374675217938,0.03677285129136302,0.03713137283921242,213264000,0.0,0.0
1999-07-23 00:00:00-04:00,0.03701216966789341,0.038206022033010975,0.03701216966789341,0.03713137283921242,80256000,0.0,0.0
1999-07-26 00:00:00-04:00,0.03808591315982991,0.03808591315982991,0.0372505821287632,0.0372505821287632,60528000,0.0,0.0
1999-07-27 00:00:00-04:00,0.03725056963003044,0.03748897595369453,0.036772848364739485,0.03736977279186249,98592000,0.0,0.0
1999-07-28 00:00:00-04:00,0.037250567141718316,0.038444419332072814,0.037131367403705734,0.03796669468283653,244224000,0.0,0.0
1999-07-29 00:00:00-04:00,0.037250575114675326,0.038444427560557,0.037012172171766625,0.0383252277970314,388800000,0.0,0.0
1999-07-30 00:00:00-04:00,0.038325218724821634,0.0393998677369331,0.038206015573655876,0.03844441846013069,452304000,0.0,0.0
1999-08-01 00:00:00-04:00,0.03844442592501966,0.05420474430938115,0.03725057352992793,0.05372701957821846,7894800000,0.0,0.0
1999-08-02 00:00:00-04:00,0.038444419213625874,0.03892214386139029,0.038206016322478456,0.038802944123744965,313344000,0.0,0.0
1999-08-03 00:00:00-04:00,0.03880294972796923,0.03880294972796923,0.03748897874840414,0.037847500294446945,255216000,0.0,0.0
1999-08-04 00:00:00-04:00,0.03808590322002637,0.03820602184048975,0.037728297123728605,0.037847500294446945,89952000,0.0,0.0
1999-08-05 00:00:00-04:00,0.03784749408642043,0.03844441846013069,0.037250566296853464,0.03844441846013069,240576000,0.0,0.0
1999-08-06 00:00:00-04:00,0.038325218724821634,0.03856362161129645,0.038206015573655876,0.03844441846013069,183984000,0.0,0.0
1999-08-09 00:00:00-04:00,0.03856362161129645,0.0389221430985319,0.038206015573655876,0.03844441846013069,31056000,0.0,0.0
1999-08-10 00:00:00-04:00,0.03868374382319592,0.04083212659837615,0.03844442204892878,0.03916054964065552,212064000,0.0,0.0
1999-08-11 00:00:00-04:00,0.039877596065461186,0.04226530061296508,0.039399871382853086,0.04178757593035698,197712000,0.0,0.0
1999-08-12 00:00:00-04:00,0.042025980013761594,0.04489140932397889,0.04178757709856111,0.043816760182380676,239616000,0.0,0.0
1999-08-13 00:00:00-04:00,0.04345915226169165,0.044294483003018234,0.04298142758595414,0.04333994910120964,84672000,0.0,0.0
1999-08-16 00:00:00-04:00,0.043697553276212,0.043697553276212,0.040235199816747454,0.0416683703660965,223440000,0.0,0.0
1999-08-17 00:00:00-04:00,0.04178757593035698,0.04250370352150083,0.04071292681880141,0.04178757593035698,193536000,0.0,0.0
1999-08-18 00:00:00-04:00,0.04130984589745009,0.043219825514972374,0.0404745152522988,0.042743019759655,279888000,0.0,0.0
1999-08-19 00:00:00-04:00,0.04572764940962495,0.05420473303636315,0.04417527578053124,0.05181611329317093,1966992000,0.0,0.0
1999-08-20 00:00:00-04:00,0.0519362488142748,0.05229385154763966,0.04942842510445604,0.051339320838451385,353088000,0.0,0.0
1999-08-23 00:00:00-04:00,0.050622260115270795,0.050622260115270795,0.04656297912572718,0.04823455587029457,507984000,0.0,0.0
1999-08-24 00:00:00-04:00,0.047518442331077826,0.048473888440095377,0.045130737384580136,0.047996167093515396,398064000,0.0,0.0
1999-08-25 00:00:00-04:00,0.04811535357432862,0.04859307820485852,0.045846852436317254,0.04775683209300041,350352000,0.0,0.0
1999-08-26 00:00:00-04:00,0.047756835933725594,0.04847387895404843,0.04632458079238677,0.04704070836305618,275376000,0.0,0.0
1999-08-27 00:00:00-04:00,0.04799616104362961,0.051577714596066006,0.04775683925973211,0.049667734652757645,552384000,0.0,0.0
1999-08-30 00:00:00-04:00,0.05050307614394592,0.051458525750883964,0.04739924322005085,0.04948802664875984,158640000,0.0,0.0
1999-08-31 00:00:00-04:00,0.04966773421795021,0.053965418769164275,0.04871228823773031,0.05372701585292816,786864000,0.0,0.0
1999-09-01 00:00:00-04:00,0.053727026306387385,0.053727026306387385,0.05038387163521942,0.05121920257806778,565344000,0.0,0.0
1999-09-02 00:00:00-04:00,0.04954760233567928,0.05086157291192875,0.04847386892661717,0.050622254610061646,341088000,0.0,0.0
1999-09-03 00:00:00-04:00,0.051577715918303145,0.05229384355720551,0.05062226990522531,0.050980791449546814,258864000,0.0,0.0
1999-09-07 00:00:00-04:00,0.05181612148914513,0.05181612148914513,0.050503065985127576,0.050742387771606445,124416000,0.0,0.0
1999-09-08 00:00:00-04:00,0.05086157291192875,0.051219178898461434,0.050622254610061646,0.050622254610061646,170064000,0.0,0.0
1999-09-09 00:00:00-04:00,0.051100013476359174,0.05145853515298052,0.04895071090092953,0.049906160682439804,209472000,0.0,0.0
1999-09-10 00:00:00-04:00,0.05074237319365532,0.05133929748205511,0.05038384834180238,0.050622254610061646,167424000,0.0,0.0
1999-09-13 00:00:00-04:00,0.05086159000837119,0.05086159000837119,0.04847388522046461,0.048950694501399994,174432000,0.0,0.0
1999-09-14 00:00:00-04:00,0.04895069109238817,0.04895069109238817,0.04728002953384731,0.04751843586564064,250368000,0.0,0.0
1999-09-15 00:00:00-04:00,0.0469215120519187,0.048473886028250236,0.04656299048943522,0.04787696152925491,212736000,0.0,0.0
1999-09-16 00:00:00-04:00,0.04728002628078343,0.0477568354957065,0.04608525860246912,0.04668218642473221,158112000,0.0,0.0
1999-09-17 00:00:00-04:00,0.04638418526306913,0.04680231010201226,0.0448914112367385,0.04656298831105232,171648000,0.0,0.0
1999-09-20 00:00:00-04:00,0.04572764062828744,0.046324568294986865,0.044891394674777985,0.044891394674777985,229104000,0.0,0.0
1999-09-21 00:00:00-04:00,0.0439368827283917,0.04417528566492071,0.039996803924080275,0.04059372842311859,737328000,0.0,0.0
1999-09-22 00:00:00-04:00,0.04059371926526845,0.04178757140987218,0.03820601497606099,0.04154916852712631,375984000,0.0,0.0
1999-09-23 00:00:00-04:00,0.04166836026739835,0.04178756339383306,0.03772828310777796,0.03808588907122612,379584000,0.0,0.0
1999-09-24 00:00:00-04:00,0.038206029041313094,0.03916055978913682,0.031997447700327156,0.03462355583906174,684912000,0.0,0.0
1999-09-27 00:00:00-04:00,0.03689205065508445,0.03748897853923335,0.03462354912025654,0.03677285090088844,432000000,0.0,0.0
1999-09-28 00:00:00-04:00,0.03683245013751394,0.040593725626322734,0.03677285026145231,0.040116000920534134,413184000,0.0,0.0
1999-09-29 00:00:00-04:00,0.04095134714623346,0.042503721600708734,0.03629513923287663,0.03689206391572952,594048000,0.0,0.0
1999-09-30 00:00:00-04:00,0.0382060216273182,0.03939987397975877,0.03629512618679278,0.03677285090088844,342528000,0.0,0.0
1999-10-01 00:00:00-04:00,0.036175919857448675,0.04775683627617521,0.034623546096536534,0.04226529970765114,7953504000,0.0,0.0
1999-10-04 00:00:00-04:00,0.03772830697020275,0.03784751017203119,0.036772860703181795,0.0372505821287632,177600000,0.0,0.0
1999-10-05 00:00:00-04:00,0.03725057479422455,0.041071453907577965,0.03725057479422455,0.04083213210105896,478080000,0.0,0.0
1999-10-06 00:00:00-04:00,0.040951337312734024,0.047756846145094775,0.040593731175762676,0.04572766274213791,1508736000,0.0,0.0
1999-10-07 00:00:00-04:00,0.04763762796707057,0.04763762796707057,0.04250369801657872,0.042743019759655,487296000,0.0,0.0
1999-10-08 00:00:00-04:00,0.04274301254235832,0.046205365168357077,0.041071436084745845,0.044891394674777985,398928000,0.0,0.0
1999-10-11 00:00:00-04:00,0.045249928370465736,0.045369131529451004,0.04250370237652845,0.043697554618120193,544464000,0.0,0.0
1999-10-12 00:00:00-04:00,0.043936871361431144,0.04441459597654095,0.042981422131211526,0.04310062527656555,322992000,0.0,0.0
1999-10-13 00:00:00-04:00,0.04262291670470967,0.04262291670470967,0.041071457995464376,0.04190678894519806,280368000,0.0,0.0
1999-10-14 00:00:00-04:00,0.04202597516609191,0.04202597516609191,0.04059372010897413,0.04107144474983215,192336000,0.0,0.0
1999-10-15 00:00:00-04:00,0.039041355155570494,0.041071453907577965,0.03892215197721284,0.04083213210105896,210720000,0.0,0.0
1999-10-18 00:00:00-04:00,0.04095132813206836,0.04095132813206836,0.038444420520025266,0.03868374228477478,215184000,0.0,0.0
1999-10-19 00:00:00-04:00,0.03987759911729694,0.03987759911729694,0.036415245193263265,0.03713137283921242,308928000,0.0,0.0
1999-10-20 00:00:00-04:00,0.03772829093525467,0.0389221430985319,0.03713136656154441,0.03844441846013069,348720000,0.0,0.0
1999-10-21 00:00:00-04:00,0.03832522641346911,0.04023520648479462,0.037250573769908604,0.04023520648479462,382128000,0.0,0.0
1999-10-22 00:00:00-04:00,0.04011600144575534,0.04238450638669442,0.04011600144575534,0.041190654039382935,286752000,0.0,0.0
1999-10-25 00:00:00-04:00,0.04095132976066956,0.041549173055640244,0.03916054964065552,0.03916054964065552,213840000,0.0,0.0
1999-10-26 00:00:00-04:00,0.04083211495896677,0.04441458962747191,0.04059371211819496,0.04298141598701477,481248000,0.0,0.0
1999-10-27 00:00:00-04:00,0.04321982733550884,0.043459149088666,0.04035439835581696,0.04107144474983215,214128000,0.0,0.0
1999-10-28 00:00:00-04:00,0.04130985128137309,0.042025978873099834,0.03892214673192572,0.03916054964065552,222768000,0.0,0.0
1999-10-29 00:00:00-04:00,0.03963828042983032,0.042981434860276155,0.03939987748437515,0.042265307158231735,330528000,0.0,0.0
1999-11-01 00:00:00-05:00,0.04154916062481547,0.04656297113239046,0.04154916062481547,0.044891394674777985,782544000,0.0,0.0
1999-11-02 00:00:00-05:00,0.04572764928711557,0.047996153840983574,0.04536912780578736,0.04775683209300041,837504000,0.0,0.0
1999-11-03 00:00:00-05:00,0.049667735577935655,0.05372701732406351,0.04930921403612684,0.05241304636001587,2011680000,0.0,0.0
1999-11-04 00:00:00-05:00,0.053010896424687745,0.05718937845510361,0.053010896424687745,0.055756207555532455,1260336000,0.0,0.0
1999-11-05 00:00:00-05:00,0.05730857755483115,0.05778629887673303,0.05133931549694677,0.05396542325615883,616368000,0.0,0.0
1999-11-08 00:00:00-05:00,0.052293838624443555,0.057070166452980624,0.050622265130139184,0.05551779270172119,470016000,0.0,0.0
1999-11-09 00:00:00-05:00,0.05539858592556572,0.055636988811946,0.052533156961746305,0.05468153953552246,272352000,0.0,0.0
1999-11-10 00:00:00-05:00,0.054861274899072165,0.05492087478134668,0.05313009780507755,0.05420474708080292,144048000,0.0,0.0
1999-11-11 00:00:00-05:00,0.05420473737630079,0.06089012274473402,0.053010885133909245,0.05802469700574875,562704000,0.0,0.0
1999-11-12 00:00:00-05:00,0.060532529739247054,0.06112945079803467,0.05707017239927058,0.06112945079803467,501504000,0.0,0.0
1999-11-15 00:00:00-05:00,0.061546635302137616,0.06339793365526476,0.05898013183402103,0.05993558093905449,362208000,0.0,0.0
1999-11-16 00:00:00-05:00,0.0613678420496848,0.06686029325533836,0.06112943576566749,0.06566644459962845,723792000,0.0,0.0
1999-11-17 00:00:00-05:00,0.06686032291002131,0.07163573331433334,0.0659048732828435,0.0681733787059784,786384000,0.0,0.0
1999-11-18 00:00:00-05:00,0.0696056460533521,0.07020348961286388,0.06781486855679006,0.06841178983449936,235968000,0.0,0.0
1999-11-19 00:00:00-05:00,0.07665042544613918,0.08476898643123326,0.0764111037316907,0.08190355449914932,2165184000,0.0,0.0
